,id,name,popularity,URI,artist id,artist name,artist image URL,album id,album name,full_name,acousticness,danceability,duration,energy,instrumentalness,key,liveness,loudness,modality,speechiness,tempo,valence,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Cluster
127,1IzJxbARcQrOWMZgPw1PNj,Go Hard,83,spotify:track:1IzJxbARcQrOWMZgPw1PNj,['5f7VJjfbwm532GiveGC0ZK'],['Lil Baby'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,0lvoLgzBquqlIQyVnXD2Jo,Go Hard,"Go Hard, by : Lil Baby",0.0178,0.849,217610,0.581,0.0,6,0.092,-5.464,0,0.261,142.015,0.274,-0.30979958466150714,0.9012473676784937,0.040484696728139286,-0.3445708291674907,1.3718290671234374,-0.7967586328182723,-1.356527722043817,0.6352976199555271,2
128,16dUQ4quIHDe4ZZ0wF1EMN,CAIRO,83,spotify:track:16dUQ4quIHDe4ZZ0wF1EMN,"['790FomKkXshlbRYZFtlgla', '3m5qlPf2OkihLz3dRYnkPA']","['KAROL G', 'Ovy On The Drums']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4kS7bSuU0Jm9LYMosFU2x5,MAÑANA SERÁ BONITO,"CAIRO, by : KAROL G, Ovy On The Drums",0.483,0.957,198667,0.677,0.000438,5,0.0961,-3.979,0,0.292,115.0,0.469,-0.5333631036417206,2.255204880866459,-0.460041834916086,-1.2317717183817876,0.8546588560517396,-0.2955192421746904,-0.134409467188157,0.39342653310955167,2
129,13Z5Q40pa1Ly7aQk1oW8Ce,69,83,spotify:track:13Z5Q40pa1Ly7aQk1oW8Ce,"['1SupJlEpv7RS2tPNRaHViT', '2LRoIwlKmHjgvigdNGBHNo']","['Nicky Jam', 'Feid']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,6Zj7qmBZ7MRZ276b67CLi2,69,"69, by : Nicky Jam, Feid",0.109,0.785,221936,0.617,0.0,8,0.11,-4.202,1,0.234,92.844,0.58,-0.557997905243179,1.0271139170538959,-0.7236805455574342,-0.4583164972161772,-0.6552106716839623,-0.31858884506102775,-0.32882763129663234,1.9387982225213425,4
130,04CqLjewJiSAqM210vZAmT,River,83,spotify:track:04CqLjewJiSAqM210vZAmT,['5YGY8feqx7naU7z4HrwZM6'],['Miley Cyrus'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,0HiZ8fNXwJOQcrf5iflrdz,Endless Summer Vacation,"River, by : Miley Cyrus",0.000525,0.613,162973,0.803,0.000333,9,0.189,-5.171,1,0.0367,127.989,0.461,-1.045421672831598,-0.22090981069339333,0.3130688661343162,0.8178017595325048,-1.4219817578396015,-0.8270126425770754,-0.575859755642035,0.4808673740764414,4
131,3ZEno9fORwMA1HPecdLi0R,HAPPY,83,spotify:track:3ZEno9fORwMA1HPecdLi0R,['6fOMl44jA4Sp5b9PpYCkzz'],['NF'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,6zaisPwfcIAfdUGPj3mmGY,HOPE,"HAPPY, by : NF",0.306,0.732,242691,0.855,0.0,7,0.12,-4.064,1,0.0415,106.004,0.221,-0.43750382940147536,-0.761781579440942,-0.4696062464752434,-0.08403569585477821,-1.1114263556563113,-0.5313214745388726,0.3068074208736699,1.24348647051438,6
132,410ZZP746AQeiywhKvXWCo,SORRY NOT SORRY,83,spotify:track:410ZZP746AQeiywhKvXWCo,['4V8LLVI7PbaPR0K2TGSxFF'],"['Tyler, The Creator']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,1GG6U2SSJPHO6XsFiBzxYv,CALL ME IF YOU GET LOST: The Estate Sale,"SORRY NOT SORRY, by : Tyler, The Creator",0.404,0.481,206050,0.797,0.0,6,0.368,-4.094,0,0.201,96.237,0.495,-0.4768395622482483,-0.0031183932325981045,1.4142017224505863,-0.6860655807170091,-0.9376815923457948,0.598940267496505,0.026368566224970413,-0.7031784259477057,5
133,4zmKGsrXjLmljb5fTaBTot,Snow On The Beach (feat. More Lana Del Rey),83,spotify:track:4zmKGsrXjLmljb5fTaBTot,"['06HL4z0CvFAxyc27GXpf02', '00FQb4jTyendYWaN8pK0wa']","['Taylor Swift', 'Lana Del Rey']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),"Snow On The Beach (feat. More Lana Del Rey), by : Taylor Swift, Lana Del Rey",0.806,0.664,229943,0.401,3.5e-06,6,0.108,-10.934,0,0.0344,109.846,0.315,3.080062231973522,0.382994892359109,-0.17321951621496195,-1.3513017329268204,-0.25630734113823583,-1.1733756433627711,0.4225954590493127,-0.9398375198823192,3
134,559SdaPI7mqy9IQiscuaMj,Sure Thing - Sped Up,83,spotify:track:559SdaPI7mqy9IQiscuaMj,['360IAlyVv4PCEVjgyMZrxK'],['Miguel'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,0IrjdFRneYtHj0CwmAphDT,Sure Thing (Sped Up),"Sure Thing - Sped Up, by : Miguel",0.0812,0.753,150054,0.458,0.00413,4,0.209,-12.52,0,0.123,105.057,0.662,1.1943674525298396,1.8825639039428972,0.21327281601794904,-0.7528430203279574,-0.2856606723268152,-0.06597079106898318,-0.9165481195014763,-0.9916585105884704,2
135,0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,83,spotify:track:0rhI6gvOeCKA502RdJAbfs,['0ghlgldX5Dd6720Q3qFyQB'],['TOMORROW X TOGETHER'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,7gkb4MxKe9rnoR3wxbJXJg,The Name Chapter: TEMPTATION,"Sugar Rush Ride, by : TOMORROW X TOGETHER",0.00788,0.712,186571,0.893,0.0,10,0.169,-3.995,0,0.0851,125.022,0.828,-2.4092634376648623,0.6523408071551371,0.3477019790925229,-0.557607981861675,-0.6323516773086353,-1.5289650399078598,0.022340366362406938,-0.3358058975915588,4
136,6IdcyYfBz9LG3SWIKVyNgh,Arranca (feat. Omega),83,spotify:track:6IdcyYfBz9LG3SWIKVyNgh,"['4obzFoKoKRHIphyHzJ35G3', '1UjxAZqzphB1tsMb1aWBj0']","['Becky G', 'Omega']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,3d0XlD9jrpNetVgDfsErG4,Arranca (feat. Omega),"Arranca (feat. Omega), by : Becky G, Omega",0.0378,0.931,166529,0.793,4.63e-06,0,0.0748,-4.666,0,0.133,117.999,0.856,-2.0326226145824036,2.108799616694485,-1.4657863641719229,-0.4496380397674806,0.2543726683576605,0.10946195590524882,0.1830119164554127,-0.9374732988024109,4
137,65tX8MBdsnTiwy9UoIPHzr,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,83,spotify:track:65tX8MBdsnTiwy9UoIPHzr,"['1rPf3UFQ9PzH7MafzfHTnG', '6TLwD7HPWuiOzvXEa3oCNe']","['TWISTED', 'Oliver Tree']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,3iqdAcelKcHA5cdJXse2Gr,WORTH NOTHING (feat. Oliver Tree) [Fast & Furious: Drift Tape/Vol 1],"WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1, by : TWISTED, Oliver Tree",0.15,0.604,164629,0.601,0.000579,2,0.168,-7.887,0,0.0628,139.88,0.156,0.7838496278240804,-0.18778769958957586,0.4047062792878228,0.37025027197098304,0.1996712380133151,-0.08312208178189837,-1.0598005132319464,-1.3958927916382258,6
138,4k7CNPArKLf4QuvGfMeHDk,Un Cigarrillo,83,spotify:track:4k7CNPArKLf4QuvGfMeHDk,['37230BxxYs9ksS7OkZw3IU'],['Chencho Corleone'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4thYGFvkQPc1qwSR4vdRN9,Un Cigarrillo,"Un Cigarrillo, by : Chencho Corleone",0.133,0.781,184267,0.774,0.0,6,0.472,-4.477,1,0.187,175.956,0.762,-1.7026386521020307,1.2988343707628922,0.7761242072159356,1.6625282080636148,-0.48655497501871786,0.347222632732019,-0.40712184680997265,0.0499914270554616,4
139,7fveJ3pk1eSfxBdVkzdXZ0,Cowgirls (feat. ERNEST),83,spotify:track:7fveJ3pk1eSfxBdVkzdXZ0,"['4oUHIQIBe0LHzYfvXNW4QM', '4GGfAshSkqoxpZdoaHm7ky']","['Morgan Wallen', 'ERNEST']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,"Cowgirls (feat. ERNEST), by : Morgan Wallen, ERNEST",0.199,0.624,181621,0.766,8.62e-06,8,0.156,-3.805,1,0.0359,172.08,0.37,-0.8041237319649386,-0.4430656782854828,-0.0072970073261696584,1.6016407707879465,-0.5499319169921109,-1.3027502195489955,-0.37759431570419993,0.0940479878081205,6
140,73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),83,spotify:track:73RbfOTJIjHzi2pcVHjeHM,['4E2rKHVDssGJm2SCDOMMJB'],['Doechii'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,71MqBkcflJ1Rz1SHo8XSi5,What It Is (Versions),"What It Is (Solo Version), by : Doechii",0.061,0.74,189825,0.758,1.44e-06,1,0.0967,-5.851,0,0.0921,171.925,0.757,-1.330195936748793,0.8812466840173613,-0.9525686303548548,0.9060913539830817,0.827636812574055,-0.7291894362388178,-0.07515567995273298,-1.6195457110877811,4
141,0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,83,spotify:track:0yUaLqhsVsguBpoOPL4cO7,['3LZZPxNDGDFVSIPqf4JuEf'],['Ice Spice'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,0CQzO0dUktGpymhtvrIXqW,In Ha Mood,"In Ha Mood, by : Ice Spice",0.696,0.768,129362,0.74,6.81e-06,0,0.23,-6.595,1,0.336,141.059,0.532,0.3943199190417361,2.7985883201205968,-0.4470244168026892,1.2329483652730147,0.145242616198195,1.4108104535524646,-0.1843083925468939,-0.3320804125681662,2
142,6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),83,spotify:track:6l8mgVN9Xf1hiDIFGA6CTE,"['6vWDO969PvNqNYHIOW5v0m', '2YZyLoL8N0Wb9xBt1NhZWg']","['Beyoncé', 'Kendrick Lamar']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,2x4aShbWkdZ1h8sfO23yZN,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"AMERICA HAS A PROBLEM (feat. Kendrick Lamar), by : Beyoncé, Kendrick Lamar",0.0112,0.784,260962,0.7,1.76e-05,1,0.163,-5.289,1,0.0396,126.015,0.204,-0.14512844801165845,-0.8856460937285121,-1.0355075034833188,0.7017800499717577,-0.35288117862684343,0.4334258137517644,-0.2172614886183537,0.8128807456227255,6
143,5hHzqkPU6TQxWtV2cJqsMp,MI EXXX,82,spotify:track:5hHzqkPU6TQxWtV2cJqsMp,"['3E6xrwgnVfYCrCs0ePERDz', '2R21vXR83lH98kGeO99Y66']","['Wisin', 'Anuel AA']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,1O9NM8bAvDQwD5ZZDmoStC,MI EXXX,"MI EXXX, by : Wisin, Anuel AA",0.0354,0.759,194471,0.674,0.0697,4,0.0696,-7.259,0,0.0503,95.981,0.34,-0.012898805771672753,0.3086325047327487,-0.04055559371450435,-0.8076279352571262,-0.15018683160905855,-0.47549596806484123,-0.010390567105666687,-0.1551039011695462,4
144,52Rfxu5AUNMV1qhhC2ZCkb,Meltdown,82,spotify:track:52Rfxu5AUNMV1qhhC2ZCkb,['1Hsdzj7Dlq2I7tHP7501T4'],['Niall Horan'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,5YFjep71L0CSTopsrhZ56q,Meltdown,"Meltdown, by : Niall Horan",0.00673,0.493,153038,0.855,0.0,11,0.38,-4.029,1,0.0967,179.039,0.754,-1.9840594601364423,-0.008511572564693592,1.3563338134010594,2.0704365479438747,-1.2142245618355836,-1.0025227074995748,-0.6257775598189156,-0.2507741145860041,4
145,5iE3eUH2WGCXcE2xr6DEmU,Waffle House,82,spotify:track:5iE3eUH2WGCXcE2xr6DEmU,['7gOdHgIoIKoe4i9Tta6qdD'],['Jonas Brothers'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,7lWGbTl1g2VxxWg9fDvF99,Waffle House,"Waffle House, by : Jonas Brothers",0.033,0.729,145441,0.763,1e-06,10,0.192,-4.407,1,0.0363,126.002,0.864,-1.8257826718809065,1.0500983254597152,-0.22173449670933115,0.4327980718068962,-1.6589587592729187,-1.1406407872148736,-0.015546316486348938,0.35452079263731745,4
146,1dw7qShk971xMD6r6mA4VN,PERO TÚ,82,spotify:track:1dw7qShk971xMD6r6mA4VN,"['790FomKkXshlbRYZFtlgla', '52iwsT98xCoGgiGntTiR7K']","['KAROL G', 'Quevedo']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4kS7bSuU0Jm9LYMosFU2x5,MAÑANA SERÁ BONITO,"PERO TÚ, by : KAROL G, Quevedo",0.394,0.861,183480,0.79,0.0,6,0.111,-4.561,1,0.291,139.845,0.681,-0.9906855952878673,2.20624193919288,-0.8472465812992486,0.6079023762975999,0.17628646611973242,-0.31843242631649366,-0.038092015740070734,1.0298054372892194,2
147,3Eax1yebRxj6LSYpxE9Yd3,VAMPIROS,82,spotify:track:3Eax1yebRxj6LSYpxE9Yd3,"['7ltDVBr6mKbRvohxheJ9h1', '1mcTU81TzQhprhouKaTkpq']","['ROSALÍA', 'Rauw Alejandro']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,50uChhk7AKkzDKytDixjYW,RR,"VAMPIROS, by : ROSALÍA, Rauw Alejandro",0.135,0.766,176590,0.684,0.0199,9,0.0832,-4.281,0,0.0514,102.045,0.474,-0.9165684372669294,0.5380987226454852,0.11875271912813162,-1.2352672131860079,-0.584778310795945,-1.3839873199025376,-0.12945713714813345,0.009382618138865415,4
148,1fpj1CJPxY3YvN3AMAEYvt,Set Me Free Pt.2,82,spotify:track:1fpj1CJPxY3YvN3AMAEYvt,['1oSPZhvZMIrWW5I41kPkkY'],['Jimin'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4xc3Lc9yASZgEJGH7acWMB,FACE,"Set Me Free Pt.2, by : Jimin",0.115,0.585,200930,0.815,0.0,0,0.124,-4.165,0,0.0565,132.09,0.564,-1.148149936368904,-0.28108240656586997,-0.672195479763979,0.3748376913666148,-0.03827517145691006,0.056248670363875486,0.19868211051754206,-1.5884845695243535,4
149,4ztdjZ2t7BVo5DLIFQBdJh,Jericho,82,spotify:track:4ztdjZ2t7BVo5DLIFQBdJh,['2ih5M0aTrQ97JX1nZuxDQY'],['Iniko'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,3TF9WzclcGdnebpaHgMyxh,Jericho,"Jericho, by : Iniko",0.528,0.721,158133,0.541,0.0,2,0.13,-8.924,0,0.12,153.919,0.616,0.9924034368523189,1.7122992326129076,-0.4858451833993404,0.1946283846104755,0.5376166911289304,-0.5460622941820691,-0.0525625235420574,-1.8649782436275077,2
150,4QhnNyKDsAkXPwHkSnuc89,"Eve, Psyche & The Bluebeard’s wife",82,spotify:track:4QhnNyKDsAkXPwHkSnuc89,['4SpbR6yFEvexJuaBpgAU5p'],['LE SSERAFIM'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4Oz7K9DRwwGMN49i4NbVDT,UNFORGIVEN,"Eve, Psyche & The Bluebeard’s wife, by : LE SSERAFIM",0.0153,0.663,185539,0.872,0.0,11,0.0519,-5.056,1,0.2,142.951,0.626,-1.506187516804717,0.6217302046374091,-0.1869249878761378,0.9369188040897928,-0.318771364819582,-1.586794523053232,-0.6317460601964098,1.3212111187645548,4
151,2dSKFFNoNXKo3hPnlwUdPe,They Don't Love It,82,spotify:track:2dSKFFNoNXKo3hPnlwUdPe,['2LIk90788K0zvyj2JJVwkJ'],['Jack Harlow'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,1ep4OEfNOhvcY85STfEtKy,Jackman.,"They Don't Love It, by : Jack Harlow",0.0388,0.536,113292,0.814,0.0,1,0.142,-5.407,1,0.306,96.7,0.851,-1.223984834615235,1.930601117263292,-0.7245546407360154,1.0746124733805054,-0.8947839978429901,1.397996164496368,-0.5362839749705112,-0.08461179766429243,4
152,6peVAUzSxDlTigQw5T99O5,RÁPIDO,82,spotify:track:6peVAUzSxDlTigQw5T99O5,['0Q8NcsJwoCbZOHHW63su5S'],['Mora'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,2D5urBuawvNIrKdxO0X1pe,RÁPIDO,"RÁPIDO, by : Mora",0.361,0.846,182857,0.552,0.0,5,0.0816,-8.873,1,0.04,105.004,0.396,1.1674769159848526,1.0363428716450078,-1.0549169332938146,-0.2522199952297524,-0.9295920871615706,-0.42282291143907313,-0.057330172440172175,0.5932576647837388,2
153,4muwDurKeVOB1WBjTVRWlD,War Bout It (feat. 21 Savage),82,spotify:track:4muwDurKeVOB1WBjTVRWlD,"['3hcs9uc56yIGFCSy9leWe7', '1URnnhqYAYcrqrcwql10ft']","['Lil Durk', '21 Savage']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,"War Bout It (feat. 21 Savage), by : Lil Durk, 21 Savage",0.00385,0.732,160203,0.6,0.000114,6,0.112,-9.057,0,0.241,167.973,0.436,0.09104148975390557,1.37895856024088,0.44157007090255074,0.6159736422449054,1.3388065780288954,-1.0442806317397952,-1.6803272742400708,-0.48418323586529977,2
154,1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),82,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,"['3hcs9uc56yIGFCSy9leWe7', '4oUHIQIBe0LHzYfvXNW4QM']","['Lil Durk', 'Morgan Wallen']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,"Stand By Me (feat. Morgan Wallen), by : Lil Durk, Morgan Wallen",0.0592,0.756,218489,0.582,0.0,11,0.161,-7.726,1,0.0343,134.07,0.605,-0.004242304636172631,0.2413497935245603,-0.21219885966158608,0.21326497417483642,-0.9581297205616978,-1.6728474522979457,-0.3390309970288976,1.0899845734988012,4
155,1rXq0uoV4KTgRN64jXzIxo,One Thing At A Time,82,spotify:track:1rXq0uoV4KTgRN64jXzIxo,['4oUHIQIBe0LHzYfvXNW4QM'],['Morgan Wallen'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,"One Thing At A Time, by : Morgan Wallen",0.00522,0.613,206865,0.914,2.21e-06,7,0.26,-5.153,1,0.03,141.978,0.916,-1.981260673562842,-0.00822592562851815,-0.24907415144632344,1.1927651461891726,-1.4270385590284311,-0.6400070766332424,0.44641165789091297,-0.07568966565200573,4
156,4i6cwNY6oIUU2XZxPIw82Y,Karma (feat. Ice Spice),82,spotify:track:4i6cwNY6oIUU2XZxPIw82Y,"['06HL4z0CvFAxyc27GXpf02', '3LZZPxNDGDFVSIPqf4JuEf']","['Taylor Swift', 'Ice Spice']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),"Karma (feat. Ice Spice), by : Taylor Swift, Ice Spice",0.0623,0.615,201493,0.616,0.0,8,0.579,-6.523,1,0.0622,89.977,0.0734,0.5083199901431169,-0.9461337138507402,2.265948854881401,-0.0969565281406265,-2.2493827276354748,1.3308634207197167,-1.1231611075644046,0.9518677723354013,5
157,5BgnL6gHauuvxe4Ok6W1aC,LosT,82,spotify:track:5BgnL6gHauuvxe4Ok6W1aC,['1Ffb6ejR6Fe5IamqA5oRUF'],['Bring Me The Horizon'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,3zZBB971MYFVBYlzNrYpoA,LosT,"LosT, by : Bring Me The Horizon",0.000285,0.396,205368,0.939,0.0,9,0.212,-3.155,0,0.227,185.081,0.39,-1.7670705328321321,-0.9791934623210692,1.5544582416701442,1.4870144421682476,0.7864316295063767,-1.3136973547078172,-1.137930971361609,-0.6215760268638357,5
158,3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,82,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,['6eUKZXaKkcviH0Ku9w2n3V'],['Ed Sheeran'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,2WFFcvzM0CgLaSq4MSkyZk,- (Deluxe),"Eyes Closed, by : Ed Sheeran",0.246,0.793,194926,0.52,0.0,11,0.0878,-7.457,0,0.0696,107.014,0.309,0.6541534070803274,0.5406482602841582,0.4028249566587056,-1.5446487397718736,-0.27159054059530335,-1.8083303506744506,-0.6709234637557576,0.36674180400325157,2
159,4ZYAU4A2YBtlNdqOUtc7T2,Red Ruby Da Sleeze,82,spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,['0hCNtLu0JehylgoiP8L4Gh'],['Nicki Minaj'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,0zCHOD0Z8yOrIP1fw7u1J6,Red Ruby Da Sleeze,"Red Ruby Da Sleeze, by : Nicki Minaj",0.115,0.696,214445,0.733,0.0,1,0.111,-6.181,1,0.256,98.355,0.292,0.13981051003922934,0.46853813429299124,-0.8281580023637214,0.46580578594890526,-0.1410118879033359,1.1343952719451056,-0.6433295782926365,1.1483014062252663,2
160,1aUq8rjW1EwkAkMri4VfJy,LOKERA,82,spotify:track:1aUq8rjW1EwkAkMri4VfJy,"['1mcTU81TzQhprhouKaTkpq', '1Ts9of7VPZElwPQnqnDSfW', '1GKIlPFdcewHtpDVCQ8zmJ']","['Rauw Alejandro', 'Lyanno', 'Brray']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,5AcRssiG0Zqu3lqYW7hMoM,SATURNO,"LOKERA, by : Rauw Alejandro, Lyanno, Brray",0.213,0.836,197101,0.826,6.03e-06,11,0.0814,-2.66,0,0.0461,102.025,0.579,-1.8490223636641283,0.5813932979240142,-0.042191174787236684,-1.592469276031176,-0.7397766578382791,-1.805299161751572,0.2977008004385321,0.31768104006316694,4
161,3OdIiWnYRHPYtC313Z0Bwy,Face-off,81,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,['1oSPZhvZMIrWW5I41kPkkY'],['Jimin'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4xc3Lc9yASZgEJGH7acWMB,FACE,"Face-off, by : Jimin",0.178,0.689,229627,0.539,1.45e-05,2,0.106,-7.671,0,0.048,119.949,0.239,0.9828564455587633,-0.39920282870492363,-0.43245915981405236,-0.47892444973192505,0.261435536094743,-0.3033856528693776,-0.41166143013549217,-0.7079646977297994,6
162,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,81,spotify:track:5OLcsBO28uWHMzS0EEeZNp,['7iNrvS80wnHDGVxw3qNRiI'],['CHINCHILLA'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,1vTHLsE6MttzdRfg2ZkU4I,Little Girl Gone,"Little Girl Gone, by : CHINCHILLA",0.177,0.706,188596,0.675,0.0,1,0.0852,-6.351,0,0.237,159.961,0.516,-0.31181649267262357,1.1372810556183244,-0.5444402171902998,0.6749076993735936,1.3695491370364783,-0.20016064509618894,-0.6863133286661646,-0.993427262377859,2
163,373gDROnujxNTFa1FojYIl,Lost,81,spotify:track:373gDROnujxNTFa1FojYIl,['6XyY86QOPPrYVGvF9ch6wz'],['Linkin Park'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,7bN4OM5mtWq0UrAxdN6qMC,Lost,"Lost, by : Linkin Park",0.00412,0.596,199342,0.798,0.0,0,0.338,-4.63,1,0.0285,105.01,0.459,-0.8726679438815558,-0.6472444707816283,-0.19961363026721873,0.8864261941582545,-1.630794728083519,1.568344119823508,0.005368400108597932,-0.27932891539521293,6
164,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,81,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,['35l9BRT7MXmM8bv2WDQiyB'],['beabadoobee'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,3KmSMUwyrakryureTNI4U8,Glue Song,"Glue Song, by : beabadoobee",0.77,0.62,135067,0.409,0.0542,1,0.105,-10.146,1,0.0282,113.946,0.582,2.637992222944761,1.6120427665352883,-1.087175648174803,0.5760146593995934,-1.144324714412646,0.15722654289130833,0.9455335647952653,-1.1692170859734885,3
165,0fADaWdT3obxk7zvHS18VY,PANTIES Y BRASIERES,81,spotify:track:0fADaWdT3obxk7zvHS18VY,"['1mcTU81TzQhprhouKaTkpq', '4VMYDCV2IEDYJArk749S6m']","['Rauw Alejandro', 'Daddy Yankee']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,5I66RzytH4VwOHZiowdsXf,PANTIES Y BRASIERES,"PANTIES Y BRASIERES, by : Rauw Alejandro, Daddy Yankee",0.34,0.758,197383,0.888,0.00139,1,0.144,-2.851,1,0.0706,107.039,0.408,-1.057888082220554,0.20902728634359516,-1.1430424057466548,0.4018150902642499,-1.0270268296321987,0.7540178883316082,0.6187610731248253,0.221227499613889,4
166,4mGrWfDISjNjgeQnH1B8IE,Primera Cita,81,spotify:track:4mGrWfDISjNjgeQnH1B8IE,['66ihevNkSYNzRAl44dx6jJ'],['Carin Leon'],https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,4BeF1IA1ufJtzgOgqx3a9Z,Primera Cita,"Primera Cita, by : Carin Leon",0.607,0.544,186456,0.396,6.17e-05,10,0.0969,-7.804,1,0.0637,157.939,0.502,1.924196702918779,0.3476371627769287,-0.31123674486434133,0.8326296865855829,-0.612707235092408,-1.931941795152819,-0.04584154446509081,-0.06282060079322324,3
167,1AOPHC5whvr8K359BZu4kp,Triste Verano,81,spotify:track:1AOPHC5whvr8K359BZu4kp,"['5XJDexmWFLWOkjOEjOVX3e', '2R21vXR83lH98kGeO99Y66']","['Eladio Carrion', 'Anuel AA']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,3tQugDvLsNa3RDu7bfRu6Y,Triste Verano,"Triste Verano, by : Eladio Carrion, Anuel AA",0.212,0.603,212375,0.683,0.0,1,0.119,-5.262,1,0.154,171.873,0.584,-0.22985526285202845,0.20532133343275819,-1.1934389672586,2.034344460424074,0.33197523757767133,-0.06807143238819754,-0.09004916515410535,-0.33902017741654117,6
168,6Xfu24Hd3ufGrpGyZFy07M,Tronando Ligas,81,spotify:track:6Xfu24Hd3ufGrpGyZFy07M,"['1dKdetem2xEmjgvyymzytS', '7Gi6gjaWy3DxyilpF1a8Is']","['Grupo Firme', 'Junior H']",https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814,7idHMYzKwME3BmhHiusrJ3,Tronando Ligas,"Tronando Ligas, by : Grupo Firme, Junior H",0.165,0.631,155819,0.758,0.0,9,0.148,-5.131,0,0.0833,141.969,0.783,-1.3700608376352363,0.8479155670053212,0.3329096887366047,-0.0853376829486997,-0.38337450163430264,-1.5940543739352377,-0.1439830398644539,-1.0474111501390284,4
